DATE,DESCRIPTION,AMOUNT,STATUS,IS_DEBIT,MONTH,YEAR,CATEGORY
2025-02-23,MDW DUNKIN DONUTS MT 2175CHICAGO IL,-7.8,Posted,True,2025-02,2025,Food & Dining
2025-02-23,MDW M BURGER MT 6902131 CHICAGO IL,-24.57,Posted,True,2025-02,2025,Food & Dining
2025-02-23,HUDSONNEWS ST887 SAN JOSE CA,-4.0,Posted,True,2025-02,2025,Food & Dining
2025-02-22,Uniqlo USA LLC UNIQLO_US-PLEASANTON CA,43.99,Posted,False,2025-02,2025,Shopping
2025-02-22,Uniqlo USA LLC UNIQLO_US-PLEASANTON CA,-93.48,Posted,True,2025-02,2025,Shopping
2025-02-06,ONLINE PAYMENT THANK YOU,232.53,Posted,False,2025-02,2025,Payment
2025-02-04,VIRTUALINS* TRIAL OVER THEVIRTUALINSNC,-97.0,Posted,True,2025-02,2025,Subscription
2025-01-21,OPENAI *CHATGPT SUBSCR OPENAI.COM CA,-21.95,Posted,True,2025-01,2025,Subscription
2025-01-08,Letsgo Network Markham CD,-4.69,Posted,True,2025-01,2025,Other
2025-01-07,UA INFLT 0164462906630HOUSTON TX,-29.99,Posted,True,2025-01,2025,Transportation
2025-01-05,ONLINE PAYMENT THANK YOU,500.69,Posted,False,2025-01,2025,Payment
2025-01-05,STEAMGAMES.COM 4259522985425-8899642 WA,-4.39,Posted,True,2025-01,2025,Entertainment
2025-01-04,POKE WORLD MEMPHIS TN,-74.51,Posted,True,2025-01,2025,Food & Dining
2025-01-02,WL *Steam Purchase 425-9522985 WA,-2.46,Posted,True,2025-01,2025,Entertainment
2024-12-31,COSTCO WHSE #0352 CORDOVA TN,-42.84,Posted,True,2024-12,2024,Groceries
2024-12-31,USPS PO 4728320529 ELLENDALE TN,-7.64,Posted,True,2024-12,2024,Shipping
2024-12-30,"Adidas AMERICA, INC. Canton MA",-9.63,Posted,True,2024-12,2024,Shopping
2024-12-30,GAP OUTLET US 2697 SOUTHAVEN MS,-38.51,Posted,True,2024-12,2024,Shopping
2024-12-30,WL *STEAM PURCHASE 425-889-9642 WA,-10.96,Posted,True,2024-12,2024,Entertainment
2024-12-30,NikePOS_US Southaven MS,-22.46,Posted,True,2024-12,2024,Shopping
2024-12-29,WL *STEAM PURCHASE 425-889-9642 WA,-10.63,Posted,True,2024-12,2024,Entertainment
2024-12-29,STEAMGAMES.COM 4259522985425-8899642 WA,-3.01,Posted,True,2024-12,2024,Entertainment
2024-12-29,EAST MEETS WEST GERMANTOWN TN,-117.13,Posted,True,2024-12,2024,Food & Dining
2024-12-25,APPLE.COM/US 800-676-2775 CA,231.61,Posted,False,2024-12,2024,Technology
2024-12-24,KROGER #456 BARTLETT TN,-11.84,Posted,True,2024-12,2024,Groceries
2024-12-21,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.CCA,-21.95,Posted,True,2024-12,2024,Subscription
2024-12-19,COSTCO GAS #0352 CORDOVA TN,-23.48,Posted,True,2024-12,2024,Gas
2024-12-19,H&M 0621MEMPHIS MEMPHIS TN,-71.32,Posted,True,2024-12,2024,Shopping
2024-12-17,APPLE.COM/US 800-676-2775 CA,-231.61,Posted,True,2024-12,2024,Technology
2024-12-17,SHELL OIL 10015396004 KNOXVILLE TN,-23.3,Posted,True,2024-12,2024,Gas
2024-12-17,KFTEAUSA_254 KNOXVILLE TN,-21.18,Posted,True,2024-12,2024,Food & Dining
2024-12-15,ONLINE PAYMENT THANK YOU,509.44,Posted,False,2024-12,2024,Payment
2024-12-15,Riot* LN48YPNLK72L 866-373-9211 CA,-24.02,Posted,True,2024-12,2024,Entertainment
2024-12-14,GOODSTOP #4211 KNOXVILLE TN,-8.17,Posted,True,2024-12,2024,Groceries
2024-12-13,OTC BRANDS *OTC BRANDS 800-2280475 NE,-30.16,Posted,True,2024-12,2024,Other
2024-12-12,UNIVERSITY LIQUORS KNOXVILLE TN,-13.1,Posted,True,2024-12,2024,Alcohol
2024-12-12,KROGER #848 KNOXVILLE TN,-11.45,Posted,True,2024-12,2024,Groceries
2024-12-11,McDonalds 2495 186-5637414 TN,-2.39,Posted,True,2024-12,2024,Food & Dining
2024-12-11,MCDONALD'S F2495 KNOXVILLE TN,-2.39,Posted,True,2024-12,2024,Food & Dining
2024-12-08,COSTCO GAS #1116 FARRAGUT TN,-27.39,Posted,True,2024-12,2024,Gas
2024-12-08,COSTCO WHSE #1116 FARRAGUT TN,-42.71,Posted,True,2024-12,2024,Groceries
2024-12-08,ICHIBAN ASIAN CUISINE KNOXVILLE TN,-80.0,Posted,True,2024-12,2024,Food & Dining
2024-12-06,ASIA KITCHEN KNOXVILLE TN,-27.0,Posted,True,2024-12,2024,Food & Dining
2024-12-06,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-12.72,Posted,True,2024-12,2024,Food & Dining
2024-12-06,CSC SERVICEWORK KNOXVILLE TN,-2.5,Posted,True,2024-12,2024,Other
2024-12-03,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.9,Posted,True,2024-12,2024,Food & Dining
2024-12-02,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-10.27,Posted,True,2024-12,2024,Food & Dining
2024-12-02,MCDONALD'S F2495 KNOXVILLE TN,-16.58,Posted,True,2024-12,2024,Food & Dining
2024-12-01,SHELL OIL 10084991016 LEBANON TN,-16.09,Posted,True,2024-12,2024,Gas
2024-11-30,PETALS OF A PEONY CORDOVA TN,-46.0,Posted,True,2024-11,2024,Shopping
2024-11-30,KROGER #456 BARTLETT TN,-7.54,Posted,True,2024-11,2024,Groceries
2024-11-27,COSTCO WHSE #0352 CORDOVA TN,-27.43,Posted,True,2024-11,2024,Groceries
2024-11-27,COSTCO GAS #1116 FARRAGUT TN,-18.98,Posted,True,2024-11,2024,Gas
2024-11-23,WAL-MART #2065 KNOXVILLE TN,-31.41,Posted,True,2024-11,2024,Groceries
2024-11-23,SUNRISE SUPERMARKET KNOXVILLE TN,-9.07,Posted,True,2024-11,2024,Groceries
2024-11-21,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.CCA,-21.95,Posted,True,2024-11,2024,Subscription
2024-11-20,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-10.27,Posted,True,2024-11,2024,Food & Dining
2024-11-19,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-10.27,Posted,True,2024-11,2024,Food & Dining
2024-11-16,ONLINE PAYMENT THANK YOU,685.66,Posted,False,2024-11,2024,Payment
2024-11-15,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-10.27,Posted,True,2024-11,2024,Food & Dining
2024-11-15,GRUBHUB CAMPUS DINING 888-827-5055 CA,-5.95,Posted,True,2024-11,2024,Food & Dining
2024-11-14,SHELL OIL 10015396004 KNOXVILLE TN,-33.81,Posted,True,2024-11,2024,Gas
2024-11-14,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.9,Posted,True,2024-11,2024,Food & Dining
2024-11-13,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.9,Posted,True,2024-11,2024,Food & Dining
2024-11-12,IN *BARTLETT LANDSCAPE SP901-8703594 TN,-66.0,Posted,True,2024-11,2024,Other
2024-11-12,MCDONALD'S F2495 KNOXVILLE TN,-10.15,Posted,True,2024-11,2024,Food & Dining
2024-11-11,ASIA KITCHEN KNOXVILLE TN,-35.2,Posted,True,2024-11,2024,Food & Dining
2024-11-11,SUNRISE SUPERMARKET KNOXVILLE TN,-24.12,Posted,True,2024-11,2024,Groceries
2024-11-09,TST* XUL BEER CO KNOXVILLE TN,-40.39,Posted,True,2024-11,2024,Alcohol
2024-11-08,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-12.72,Posted,True,2024-11,2024,Food & Dining
2024-11-07,TST*STICKY RICE CAFE Knoxville TN,-20.0,Posted,True,2024-11,2024,Food & Dining
2024-11-07,UTKATHLETICS TICKETS 865-656-1200 TN,-20.0,Posted,True,2024-11,2024,Entertainment
2024-11-06,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-12.99,Posted,True,2024-11,2024,Food & Dining
2024-11-04,MCDONALD'S F2495 KNOXVILLE TN,-11.89,Posted,True,2024-11,2024,Food & Dining
2024-11-01,WM SUPERCENTER #2065 KNOXVILLE TN,-145.06,Posted,True,2024-11,2024,Groceries
2024-11-01,WM SUPERCENTER #2065 KNOXVILLE TN,-35.45,Posted,True,2024-11,2024,Groceries
2024-11-01,TRADER JOE S #663 KNOXVILLE TN,-21.83,Posted,True,2024-11,2024,Groceries
2024-11-01,SUNRISE SUPERMARKET KNOXVILLE TN,-73.41,Posted,True,2024-11,2024,Groceries
2024-11-01,SUNRISE SUPERMARKET KNOXVILLE TN,-8.65,Posted,True,2024-11,2024,Groceries
2024-10-31,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-12.72,Posted,True,2024-10,2024,Food & Dining
2024-10-30,WAL-MART #2065 KNOXVILLE TN,-14.62,Posted,True,2024-10,2024,Groceries
2024-10-30,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.35,Posted,True,2024-10,2024,Food & Dining
2024-10-29,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.35,Posted,True,2024-10,2024,Food & Dining
2024-10-28,SHELL OIL 10015396004 KNOXVILLE TN,-33.62,Posted,True,2024-10,2024,Gas
2024-10-25,ONLINE PAYMENT THANK YOU,478.67,Posted,False,2024-10,2024,Payment
2024-10-25,REG PINNACLE 18 0682 KNOXVILLE TN,-28.99,Posted,True,2024-10,2024,Entertainment
2024-10-25,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.35,Posted,True,2024-10,2024,Food & Dining
2024-10-22,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.35,Posted,True,2024-10,2024,Food & Dining
2024-10-21,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.CCA,-21.95,Posted,True,2024-10,2024,Subscription
2024-10-21,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.35,Posted,True,2024-10,2024,Food & Dining
2024-10-19,WAL-MART #2065 KNOXVILLE TN,-17.85,Posted,True,2024-10,2024,Groceries
2024-10-19,SUNRISE SUPERMARKET KNOXVILLE TN,-55.76,Posted,True,2024-10,2024,Groceries
2024-10-17,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.35,Posted,True,2024-10,2024,Food & Dining
2024-10-17,SUNRISE SUPERMARKET KNOXVILLE TN,-6.98,Posted,True,2024-10,2024,Groceries
2024-10-16,GRUBHUB CAMPUS DINING 888-827-5055 CA,-11.35,Posted,True,2024-10,2024,Food & Dining
2024-10-15,TST*ABRIDGED BEER COMPAN Knoxville TN,-33.03,Posted,True,2024-10,2024,Alcohol
2024-10-15,GRUBHUB CAMPUS DINING 888-827-5055 CA,-10.87,Posted,True,2024-10,2024,Food & Dining
2024-10-11,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-12.12,Posted,True,2024-10,2024,Food & Dining
2024-10-11,JONES CENTER FOR LEADERSH865-9741039 TN,-5.0,Posted,True,2024-10,2024,Charity
2024-10-11,SUNRISE SUPERMARKET KNOXVILLE TN,-16.67,Posted,True,2024-10,2024,Groceries
2024-10-10,GRUBHUB CAMPUS DINING 888-827-5055 CA,-10.87,Posted,True,2024-10,2024,Food & Dining
2024-10-09,GRUBHUB CAMPUS DINING 888-827-5055 CA,-10.87,Posted,True,2024-10,2024,Food & Dining
2024-10-06,ONLINE PAYMENT THANK YOU,476.34,Posted,False,2024-10,2024,Payment
2024-10-05,COSTCO GAS #1116 FARRAGUT TN,-22.66,Posted,True,2024-10,2024,Gas
2024-10-05,COSTCO WHSE #1116 FARRAGUT TN,-104.2,Posted,True,2024-10,2024,Shopping
2024-10-05,TST*ABRIDGED BEER COMPAN Knoxville TN,-93.8,Posted,True,2024-10,2024,Alcohol
2024-10-04,McDonalds 2495 186-5637414 TN,-10.64,Posted,True,2024-10,2024,Food & Dining
2024-10-02,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-12.12,Posted,True,2024-10,2024,Food & Dining
2024-10-01,McDonalds 2495 186-5637414 TN,-9.37,Posted,True,2024-10,2024,Food & Dining
2024-10-01,AMAZON MARK* Q20RK52U3 HTTPSAMAZON.CWA,-27.0,Posted,True,2024-10,2024,Shopping
2024-09-30,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-12.12,Posted,True,2024-09,2024,Food & Dining
2024-09-29,Riot* LN41VXP4LF8S 866-373-9211 CA,-12.01,Posted,True,2024-09,2024,Entertainment
2024-09-27,McDonalds 2495 186-5637414 TN,-6.54,Posted,True,2024-09,2024,Food & Dining
2024-09-24,McDonalds 2495 186-5637414 TN,-11.45,Posted,True,2024-09,2024,Food & Dining
2024-09-24,WWW.YAMIBUY.COM HTTPSWWW.YAMICA,-52.83,Posted,True,2024-09,2024,Shopping
2024-09-23,McDonalds 2495 186-5637414 TN,-9.16,Posted,True,2024-09,2024,Food & Dining
2024-09-22,eBay O*06-12104-02331 San Jose CA,-71.36,Posted,True,2024-09,2024,Shopping
2024-09-21,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.CCA,-21.95,Posted,True,2024-09,2024,Subscription
2024-09-20,COSTCO WHSE #1116 FARRAGUT TN,-29.39,Posted,True,2024-09,2024,Groceries
2024-09-20,TST*ABRIDGED BEER COMPAN Knoxville TN,-29.0,Posted,True,2024-09,2024,Alcohol
2024-09-20,WM SUPERCENTER #2065 KNOXVILLE TN,-1.45,Posted,True,2024-09,2024,Groceries
2024-09-17,SHELL OIL 10015396004 KNOXVILLE TN,-33.38,Posted,True,2024-09,2024,Gas
2024-09-17,TST* ABRIDGED BEER COMPANKNOXVILLE TN,-39.8,Posted,True,2024-09,2024,Alcohol
2024-09-16,ONLINE PAYMENT THANK YOU,560.92,Posted,False,2024-09,2024,Payment
2024-09-16,MCDONALD'S F2495 KNOXVILLE TN,-6.56,Posted,True,2024-09,2024,Food & Dining
2024-09-15,COSTCO WHSE #1116 FARRAGUT TN,-90.85,Posted,True,2024-09,2024,Groceries
2024-09-13,MCDONALD'S F2495 KNOXVILLE TN,-7.0,Posted,True,2024-09,2024,Food & Dining
2024-09-11,MCDONALD'S F2495 KNOXVILLE TN,-6.01,Posted,True,2024-09,2024,Food & Dining
2024-09-11,MCDONALD'S F2495 KNOXVILLE TN,-2.39,Posted,True,2024-09,2024,Food & Dining
2024-09-09,ALDI 70015 KNOXVILLE TN,-23.32,Posted,True,2024-09,2024,Groceries
2024-09-09,MCDONALD'S F2495 KNOXVILLE TN,-6.0,Posted,True,2024-09,2024,Food & Dining
2024-09-06,ARAMARK UNIV OF TN MAIN KNOXVILLE TN,-12.12,Posted,True,2024-09,2024,Food & Dining
2024-09-06,TST*LITER BOARD Knoxville TN,-20.0,Posted,True,2024-09,2024,Other
2024-09-06,TST*LUNAVERSE KNOXVILLE Knoxville TN,-13.0,Posted,True,2024-09,2024,Other
2024-09-06,TST*LUNAVERSE KNOXVILLE Knoxville TN,-12.0,Posted,True,2024-09,2024,Other
2024-09-06,TST*LUNAVERSE KNOXVILLE Knoxville TN,-14.4,Posted,True,2024-09,2024,Other
2024-09-04,WWW.YAMIBUY.COM HTTPSWWW.YAMICA,-55.87,Posted,True,2024-09,2024,Shopping
2024-08-31,SHELL OIL 10015396004 KNOXVILLE TN,-35.86,Posted,True,2024-08,2024,Gas
2024-08-29,USPS PO 4746380901 KNOXVILLE TN,-7.04,Posted,True,2024-08,2024,Shipping
2024-08-28,SUNRISE SUPERMARKET KNOXVILLE TN,-16.61,Posted,True,2024-08,2024,Groceries
2024-08-26,PARCHMENT-UNIV DOCS 480-719-1646 AZ,-10.0,Posted,True,2024-08,2024,Other
2024-08-26,MCDONALD'S F2495 KNOXVILLE TN,-9.28,Posted,True,2024-08,2024,Food & Dining
2024-08-26,TST* FAMOUS DAVE'S - 2122KNOXVILLE TN,-34.15,Posted,True,2024-08,2024,Food & Dining
2024-08-24,WHOLEFDS KNX #10461 KNOXVILLE TN,-31.24,Posted,True,2024-08,2024,Groceries
2024-08-22,MAST STORE KNOXVILLE KNOXVILLE TN,-32.75,Posted,True,2024-08,2024,Shopping
2024-08-22,SignUp *HOPE5K 888-3851360 NJ,-36.25,Posted,True,2024-08,2024,Charity
2024-08-21,AUTOMATIC PAYMENT - THANK YOU,21.95,Posted,False,2024-08,2024,Payment
2024-08-21,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.CCA,-21.95,Posted,True,2024-08,2024,Subscription
2024-08-20,MCDONALD'S F2495 KNOXVILLE TN,-8.0,Posted,True,2024-08,2024,Food & Dining
2024-08-19,SUNRISE SUPERMARKET KNOXVILLE TN,-11.05,Posted,True,2024-08,2024,Groceries
2024-08-18,MAKINO JAPANESE BUFFET KNOXVILLE TN,-20.07,Posted,True,2024-08,2024,Food & Dining
2024-08-18,ALDI 70015 KNOXVILLE TN,-23.38,Posted,True,2024-08,2024,Groceries
2024-08-17,MCDONALD'S F2495 KNOXVILLE TN,-8.0,Posted,True,2024-08,2024,Food & Dining
2024-08-16,MCDONALD'S F39008 BARTLETT TN,-9.32,Posted,True,2024-08,2024,Food & Dining
2024-08-16,SHELL OIL13073096011 CROSSVILLE TN,-34.18,Posted,True,2024-08,2024,Gas
2024-08-15,MCDONALD'S F39008 BARTLETT TN,-10.0,Posted,True,2024-08,2024,Food & Dining
2024-08-14,KROGER #456 BARTLETT TN,-8.98,Posted,True,2024-08,2024,Groceries
2024-08-12,BLACK CANYON SHOREVIEW MN,-20.7,Posted,True,2024-08,2024,Other
2024-07-21,AUTOMATIC PAYMENT - THANK YOU,36.94,Posted,False,2024-07,2024,Payment
2024-07-21,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.CCA,-21.95,Posted,True,2024-07,2024,Subscription
2024-06-21,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.CCA,-21.95,Posted,True,2024-06,2024,Subscription
2024-06-08,ONLINE PAYMENT THANK YOU,335.96,Posted,False,2024-06,2024,Payment
2024-06-08,Amazon Prime*MC2D55123 Amzn.com/billWA,-14.99,Posted,True,2024-06,2024,Subscription
2024-06-02,SQ *KURA REVOLVING SUSHI Pleasanton CA,-72.0,Posted,True,2024-06,2024,Food & Dining
2024-06-02,85C BAKERY CAFE USA PLEASANTON CA,-10.32,Posted,True,2024-06,2024,Food & Dining
2024-06-01,LONG PEAK #93 SHOREVIEW MN,-20.7,Posted,True,2024-06,2024,Other
2024-06-01,STEAMGAMES.COM 4259522985425-8899642 WA,-6.57,Posted,True,2024-06,2024,Entertainment
2024-05-30,COSTCO WHSE #0352 CORDOVA TN,-23.03,Posted,True,2024-05,2024,Groceries
2024-05-29,ONLINE PAYMENT THANK YOU,465.88,Posted,False,2024-05,2024,Payment
2024-05-29,SQ *LADY M CONFECTIONS gosq.com NY,-157.0,Posted,True,2024-05,2024,Food & Dining
2024-05-29,KROGER #456 BARTLETT TN,-10.34,Posted,True,2024-05,2024,Groceries
2024-05-28,CIRCLE K # 03679 BARTLETT TN,-36.99,Posted,True,2024-05,2024,Gas
2024-05-28,PHO 64 BARTLETT TN,-36.0,Posted,True,2024-05,2024,Food & Dining
2024-05-25,SPARKLING IMAGE CAR WASH BARTLETT TN,-49.38,Posted,True,2024-05,2024,Transportation
2024-05-24,KFC L518032 https://prod.TN,-21.95,Posted,True,2024-05,2024,Food & Dining
2024-05-21,TST* STICKY RICE CAFE Knoxville TN,-34.95,Posted,True,2024-05,2024,Food & Dining
2024-05-21,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.CCA,-21.95,Posted,True,2024-05,2024,Subscription
2024-05-21,SHELL OIL 10015396004 KNOXVILLE TN,-35.38,Posted,True,2024-05,2024,Gas
2024-05-20,WM SUPERCENTER #2065 KNOXVILLE TN,-14.37,Posted,True,2024-05,2024,Groceries
2024-05-20,WAL-MART #2065 KNOXVILLE TN,-19.68,Posted,True,2024-05,2024,Groceries
2024-05-20,SUNRISE SUPERMARKET KNOXVILLE TN,-7.08,Posted,True,2024-05,2024,Groceries
2024-05-19,ONLINE PAYMENT THANK YOU,701.29,Posted,False,2024-05,2024,Payment
2024-05-19,SQUIRES SQUARE KNOXVILLE TN,-16.38,Posted,True,2024-05,2024,Other
2024-05-19,MAKINO JAPANESE BUFFET KNOXVILLE TN,-16.93,Posted,True,2024-05,2024,Food & Dining
2024-05-19,TARGET 00001511 KNOXVILLE TN,-24.54,Posted,True,2024-05,2024,Shopping
2024-05-18,YAMATO KNOXVILLE TN,-112.04,Posted,True,2024-05,2024,Food & Dining
2024-05-17,RAISING CANES 1035 KNOXVILLE TN,-10.7,Posted,True,2024-05,2024,Food & Dining
2024-05-17,KNOX SMOKE SHOP KNOXVILLE TN,-2.28,Posted,True,2024-05,2024,Smoke
2024-05-16,TST* XUL BEER CO 2 Knoxville TN,-20.68,Posted,True,2024-05,2024,Alcohol
2024-05-16,PY *PIZZA INN KNOXVILLE TN,-31.44,Posted,True,2024-05,2024,Food & Dining
2024-05-16,TOMO POKE BOWL KNOXVILLE TN,-5.63,Posted,True,2024-05,2024,Food & Dining
2024-05-16,TOMO POKE BOWL KNOXVILLE TN,-35.65,Posted,True,2024-05,2024,Food & Dining
2024-05-15,COSTCO GAS #1116 FARRAGUT TN,-37.29,Posted,True,2024-05,2024,Gas
2024-05-15,COSTCO WHSE #1116 FARRAGUT TN,-2.64,Posted,True,2024-05,2024,Groceries
2024-05-15,COSTCO WHSE #1116 FARRAGUT TN,-19.11,Posted,True,2024-05,2024,Groceries
2024-05-15,MCDONALD'S F2495 KNOXVILLE TN,-10.14,Posted,True,2024-05,2024,Food & Dining
2024-05-13,COSTCO GAS #0352 CORDOVA TN,-27.54,Posted,True,2024-05,2024,Gas
2024-05-11,POKE WORLD MEMPHIS TN,-36.0,Posted,True,2024-05,2024,Food & Dining
2024-05-11,POKE WORLD MEMPHIS TN,-21.8,Posted,True,2024-05,2024,Food & Dining
2024-05-10,MINISO WOLFCHASE GALLERIAMEMPHIS TN,-28.5,Posted,True,2024-05,2024,Shopping
2024-05-09,SHELL OIL 10015396004 KNOXVILLE TN,-24.19,Posted,True,2024-05,2024,Gas
2024-05-06,SQ *HONEYBEE COFFEE Knoxville TN,-11.56,Posted,True,2024-05,2024,Food & Dining
2024-05-06,ALDI 70015 KNOXVILLE TN,-13.86,Posted,True,2024-05,2024,Groceries
2024-05-03,SUNRISE SUPERMARKET KNOXVILLE TN,-18.77,Posted,True,2024-05,2024,Groceries
2024-05-01,COSTCO GAS #1116 FARRAGUT TN,-38.76,Posted,True,2024-05,2024,Gas
2024-05-01,COSTCO WHSE #1116 FARRAGUT TN,-66.09,Posted,True,2024-05,2024,Shopping
